# instrument detector propid target ra dec filter1 filter2 pr_inv exptime date-obs 
ACS WFC 12581 ANY 85.728742 -69.671222 CLEAR1L F814W Roman-Duval_Julia 500 2012-10-25 lmc_fields/ACS/12581_ANY/jbp502shq_flc.fits 
ACS WFC 12581 ANY 85.728742 -69.671222 CLEAR1L F814W Roman-Duval_Julia 500 2012-10-25 lmc_fields/ACS/12581_ANY/jbp502shq_flt.fits 
ACS WFC 12581 ANY 85.728742 -69.671222 CLEAR1L F814W Roman-Duval_Julia 700 2012-10-25 lmc_fields/ACS/12581_ANY/jbp502soq_flc.fits 
ACS WFC 12581 ANY 85.728742 -69.671222 CLEAR1L F814W Roman-Duval_Julia 700 2012-10-25 lmc_fields/ACS/12581_ANY/jbp502soq_flt.fits 
ACS WFC 12581 ANY 85.728742 -69.671222 F475W CLEAR2L Roman-Duval_Julia 850 2012-10-25 lmc_fields/ACS/12581_ANY/jbp502ssq_flc.fits 
ACS WFC 12581 ANY 85.728742 -69.671222 F475W CLEAR2L Roman-Duval_Julia 850 2012-10-25 lmc_fields/ACS/12581_ANY/jbp502ssq_flt.fits 
ACS WFC 12581 ANY 85.728742 -69.671222 F475W CLEAR2L Roman-Duval_Julia 500 2012-10-25 lmc_fields/ACS/12581_ANY/jbp502syq_flc.fits 
ACS WFC 12581 ANY 85.728742 -69.671222 F475W CLEAR2L Roman-Duval_Julia 500 2012-10-25 lmc_fields/ACS/12581_ANY/jbp502syq_flt.fits 
ACS WFC 12581 ANY 85.728742 -69.671222 CLEAR1L F814W Roman-Duval_Julia 500 2012-10-25 lmc_fields/ACS/12581_ANY/jbp502t4q_flc.fits 
ACS WFC 12581 ANY 85.728742 -69.671222 CLEAR1L F814W Roman-Duval_Julia 500 2012-10-25 lmc_fields/ACS/12581_ANY/jbp502t4q_flt.fits 
ACS WFC 12581 ANY 85.728742 -69.671222 CLEAR1L F814W Roman-Duval_Julia 500 2012-10-25 lmc_fields/ACS/12581_ANY/jbp502taq_flc.fits 
ACS WFC 12581 ANY 85.728742 -69.671222 CLEAR1L F814W Roman-Duval_Julia 500 2012-10-25 lmc_fields/ACS/12581_ANY/jbp502taq_flt.fits 
ACS WFC 12581 ANY 85.728742 -69.671222 F475W CLEAR2L Roman-Duval_Julia 1 2012-10-25 lmc_fields/ACS/12581_ANY/jbp502tkq_flc.fits 
ACS WFC 12581 ANY 85.728742 -69.671222 F475W CLEAR2L Roman-Duval_Julia 1 2012-10-25 lmc_fields/ACS/12581_ANY/jbp502tkq_flt.fits 
ACS WFC 12581 ANY 85.728742 -69.671222 CLEAR1L F814W Roman-Duval_Julia 1 2012-10-25 lmc_fields/ACS/12581_ANY/jbp502tvq_flc.fits 
ACS WFC 12581 ANY 85.728742 -69.671222 CLEAR1L F814W Roman-Duval_Julia 1 2012-10-25 lmc_fields/ACS/12581_ANY/jbp502tvq_flt.fits 
ACS WFC 12581 ANY 85.481345 -69.047000 CLEAR1L F814W Roman-Duval_Julia 1 2012-01-25 lmc_fields/ACS/12581_ANY/jbp503szq_flc.fits 
ACS WFC 12581 ANY 85.481345 -69.047000 CLEAR1L F814W Roman-Duval_Julia 1 2012-01-25 lmc_fields/ACS/12581_ANY/jbp503szq_flt.fits 
ACS WFC 12581 ANY 85.481345 -69.047000 CLEAR1L F814W Roman-Duval_Julia 980 2012-01-25 lmc_fields/ACS/12581_ANY/jbp503t6q_flc.fits 
ACS WFC 12581 ANY 85.481345 -69.047000 CLEAR1L F814W Roman-Duval_Julia 980 2012-01-25 lmc_fields/ACS/12581_ANY/jbp503t6q_flt.fits 
ACS WFC 12581 ANY 85.481345 -69.047000 CLEAR1L F814W Roman-Duval_Julia 1165 2012-01-25 lmc_fields/ACS/12581_ANY/jbp503taq_flc.fits 
ACS WFC 12581 ANY 85.481345 -69.047000 CLEAR1L F814W Roman-Duval_Julia 1165 2012-01-25 lmc_fields/ACS/12581_ANY/jbp503taq_flt.fits 
ACS WFC 12581 ANY 85.481345 -69.047000 CLEAR1L F814W Roman-Duval_Julia 980 2012-01-25 lmc_fields/ACS/12581_ANY/jbp503tgq_flc.fits 
ACS WFC 12581 ANY 85.481345 -69.047000 CLEAR1L F814W Roman-Duval_Julia 980 2012-01-25 lmc_fields/ACS/12581_ANY/jbp503tgq_flt.fits 
ACS WFC 12581 ANY 85.481345 -69.047000 CLEAR1L F814W Roman-Duval_Julia 980 2012-01-25 lmc_fields/ACS/12581_ANY/jbp503toq_flc.fits 
ACS WFC 12581 ANY 85.481345 -69.047000 CLEAR1L F814W Roman-Duval_Julia 980 2012-01-25 lmc_fields/ACS/12581_ANY/jbp503toq_flt.fits 
ACS WFC 12581 ANY 85.481345 -69.047000 F475W CLEAR2L Roman-Duval_Julia 1100 2012-01-25 lmc_fields/ACS/12581_ANY/jbp503ttq_flc.fits 
ACS WFC 12581 ANY 85.481345 -69.047000 F475W CLEAR2L Roman-Duval_Julia 1100 2012-01-25 lmc_fields/ACS/12581_ANY/jbp503ttq_flt.fits 
ACS WFC 12581 ANY 85.481345 -69.047000 F475W CLEAR2L Roman-Duval_Julia 680 2012-01-25 lmc_fields/ACS/12581_ANY/jbp503tzq_flc.fits 
ACS WFC 12581 ANY 85.481345 -69.047000 F475W CLEAR2L Roman-Duval_Julia 680 2012-01-25 lmc_fields/ACS/12581_ANY/jbp503tzq_flt.fits 
ACS WFC 12581 ANY 85.481345 -69.047000 F475W CLEAR2L Roman-Duval_Julia 1 2012-01-25 lmc_fields/ACS/12581_ANY/jbp503u3q_flc.fits 
ACS WFC 12581 ANY 85.481345 -69.047000 F475W CLEAR2L Roman-Duval_Julia 1 2012-01-25 lmc_fields/ACS/12581_ANY/jbp503u3q_flt.fits 
ACS WFC 12581 ANY 85.481345 -69.047000 F475W CLEAR2L Roman-Duval_Julia 680 2012-01-25 lmc_fields/ACS/12581_ANY/jbp503u7q_flc.fits 
ACS WFC 12581 ANY 85.481345 -69.047000 F475W CLEAR2L Roman-Duval_Julia 680 2012-01-25 lmc_fields/ACS/12581_ANY/jbp503u7q_flt.fits 
ACS WFC 12581 ANY 85.481345 -69.047000 F475W CLEAR2L Roman-Duval_Julia 850 2012-01-25 lmc_fields/ACS/12581_ANY/jbp503udq_flc.fits 
ACS WFC 12581 ANY 85.481345 -69.047000 F475W CLEAR2L Roman-Duval_Julia 850 2012-01-25 lmc_fields/ACS/12581_ANY/jbp503udq_flt.fits 
ACS WFC 12581 ANY 85.481345 -69.047000 F475W CLEAR2L Roman-Duval_Julia 800 2012-01-25 lmc_fields/ACS/12581_ANY/jbp503ukq_flc.fits 
ACS WFC 12581 ANY 85.481345 -69.047000 F475W CLEAR2L Roman-Duval_Julia 800 2012-01-25 lmc_fields/ACS/12581_ANY/jbp503ukq_flt.fits 
ACS WFC 12581 ANY 84.817675 -69.077568 CLEAR1L F814W Roman-Duval_Julia 1 2011-12-01 lmc_fields/ACS/12581_ANY/jbp505jgq_flt.fits 
ACS WFC 12581 ANY 84.817675 -69.077568 CLEAR1L F814W Roman-Duval_Julia 980 2011-12-02 lmc_fields/ACS/12581_ANY/jbp505joq_flt.fits 
ACS WFC 12581 ANY 84.817675 -69.077568 CLEAR1L F814W Roman-Duval_Julia 1180 2011-12-02 lmc_fields/ACS/12581_ANY/jbp505jwq_flt.fits 
ACS WFC 12581 ANY 84.817675 -69.077568 CLEAR1L F814W Roman-Duval_Julia 980 2011-12-02 lmc_fields/ACS/12581_ANY/jbp505k6q_flt.fits 
ACS WFC 12581 ANY 84.817675 -69.077568 CLEAR1L F814W Roman-Duval_Julia 980 2011-12-02 lmc_fields/ACS/12581_ANY/jbp505kgq_flt.fits 
ACS WFC 12581 ANY 84.817675 -69.077568 F475W CLEAR2L Roman-Duval_Julia 1100 2011-12-02 lmc_fields/ACS/12581_ANY/jbp505klq_flt.fits 
ACS WFC 12581 ANY 84.817675 -69.077568 F475W CLEAR2L Roman-Duval_Julia 680 2011-12-02 lmc_fields/ACS/12581_ANY/jbp505ksq_flt.fits 
ACS WFC 12581 ANY 84.817675 -69.077568 F475W CLEAR2L Roman-Duval_Julia 1 2011-12-02 lmc_fields/ACS/12581_ANY/jbp505kwq_flt.fits 
ACS WFC 12581 ANY 84.817675 -69.077568 F475W CLEAR2L Roman-Duval_Julia 680 2011-12-02 lmc_fields/ACS/12581_ANY/jbp505l7q_flt.fits 
ACS WFC 12581 ANY 84.817675 -69.077568 F475W CLEAR2L Roman-Duval_Julia 850 2011-12-02 lmc_fields/ACS/12581_ANY/jbp505ldq_flt.fits 
ACS WFC 12581 ANY 84.817675 -69.077568 F475W CLEAR2L Roman-Duval_Julia 800 2011-12-02 lmc_fields/ACS/12581_ANY/jbp505lkq_flt.fits 
ACS WFC 12581 ANY 84.745802 -69.065216 CLEAR1L F814W Roman-Duval_Julia 1 2011-12-02 lmc_fields/ACS/12581_ANY/jbp505mgq_flt.fits 
ACS WFC 12908 ANY 92.084918 -73.752645 CLEAR1L F814W Goudfrooij_Paul 383 2013-04-23 lmc_fields/ACS/12908_ANY/jbyl01h3q_flt.fits 
ACS WFC 12908 ANY 92.084918 -73.752645 CLEAR1L F435W Goudfrooij_Paul 820 2013-04-23 lmc_fields/ACS/12908_ANY/jbyl01h6q_flt.fits 
ACS WFC 12908 ANY 92.085685 -73.753282 CLEAR1L F435W Goudfrooij_Paul 840 2013-04-23 lmc_fields/ACS/12908_ANY/jbyl01haq_flt.fits 
ACS WFC 12908 ANY 92.085685 -73.753282 CLEAR1L F814W Goudfrooij_Paul 361 2013-04-23 lmc_fields/ACS/12908_ANY/jbyl01heq_flt.fits 
ACS WFC 12908 ANY 96.464426 -69.007821 CLEAR1L F814W Goudfrooij_Paul 333 2013-11-09 lmc_fields/ACS/12908_ANY/jbyl02iiq_flc.fits 
ACS WFC 12908 ANY 96.464426 -69.007821 CLEAR1L F814W Goudfrooij_Paul 333 2013-11-09 lmc_fields/ACS/12908_ANY/jbyl02iiq_flt.fits 
ACS WFC 12908 ANY 96.464426 -69.007821 CLEAR1L F435W Goudfrooij_Paul 795 2013-11-09 lmc_fields/ACS/12908_ANY/jbyl02ilq_flc.fits 
ACS WFC 12908 ANY 96.464426 -69.007821 CLEAR1L F435W Goudfrooij_Paul 795 2013-11-09 lmc_fields/ACS/12908_ANY/jbyl02ilq_flt.fits 
ACS WFC 12908 ANY 96.464141 -69.007157 CLEAR1L F435W Goudfrooij_Paul 815 2013-11-09 lmc_fields/ACS/12908_ANY/jbyl02ipq_flc.fits 
ACS WFC 12908 ANY 96.464141 -69.007157 CLEAR1L F435W Goudfrooij_Paul 815 2013-11-09 lmc_fields/ACS/12908_ANY/jbyl02ipq_flt.fits 
ACS WFC 12908 ANY 96.464141 -69.007157 CLEAR1L F814W Goudfrooij_Paul 413 2013-11-09 lmc_fields/ACS/12908_ANY/jbyl02itq_flc.fits 
ACS WFC 12908 ANY 96.464141 -69.007157 CLEAR1L F814W Goudfrooij_Paul 413 2013-11-09 lmc_fields/ACS/12908_ANY/jbyl02itq_flt.fits 
ACS WFC 13009 ANY 85.929747 -69.117337 F606W CLEAR2L De Marchi_Guido 130 2013-09-23 lmc_fields/ACS/13009_ANY/jbyy31miq_flc.fits 
ACS WFC 13009 ANY 85.929747 -69.117337 F606W CLEAR2L De Marchi_Guido 130 2013-09-23 lmc_fields/ACS/13009_ANY/jbyy31miq_flt.fits 
ACS WFC 13009 ANY 85.929840 -69.117291 CLEAR1L F814W De Marchi_Guido 347 2013-09-23 lmc_fields/ACS/13009_ANY/jbyy31mvq_flc.fits 
ACS WFC 13009 ANY 85.929840 -69.117291 CLEAR1L F814W De Marchi_Guido 347 2013-09-23 lmc_fields/ACS/13009_ANY/jbyy31mvq_flt.fits 
ACS WFC 13009 ANY 84.540607 -69.353610 F606W CLEAR2L De Marchi_Guido 300 2013-09-29 lmc_fields/ACS/13009_ANY/jbyy51t1q_flc.fits 
ACS WFC 13009 ANY 84.540607 -69.353610 F606W CLEAR2L De Marchi_Guido 300 2013-09-29 lmc_fields/ACS/13009_ANY/jbyy51t1q_flt.fits 
ACS WFC 13009 ANY 84.540717 -69.353568 CLEAR1L F814W De Marchi_Guido 347 2013-09-29 lmc_fields/ACS/13009_ANY/jbyy51tbq_flc.fits 
ACS WFC 13009 ANY 84.540717 -69.353568 CLEAR1L F814W De Marchi_Guido 347 2013-09-29 lmc_fields/ACS/13009_ANY/jbyy51tbq_flt.fits 
ACS WFC 13011 ANY 77.296735 -69.211403 F555W CLEAR2L Puzia_Thomas 280 2013-11-12 lmc_fields/ACS/13011_ANY/jc1y01kiq_flc.fits 
ACS WFC 13011 ANY 77.296735 -69.211403 F555W CLEAR2L Puzia_Thomas 280 2013-11-12 lmc_fields/ACS/13011_ANY/jc1y01kiq_flt.fits 
ACS WFC 13011 ANY 77.296331 -69.212060 F555W CLEAR2L Puzia_Thomas 742 2013-11-12 lmc_fields/ACS/13011_ANY/jc1y01klq_flc.fits 
ACS WFC 13011 ANY 77.296331 -69.212060 F555W CLEAR2L Puzia_Thomas 742 2013-11-12 lmc_fields/ACS/13011_ANY/jc1y01klq_flt.fits 
ACS WFC 13011 ANY 77.296331 -69.212060 CLEAR1L F814W Puzia_Thomas 350 2013-11-12 lmc_fields/ACS/13011_ANY/jc1y01kpq_flc.fits 
ACS WFC 13011 ANY 77.296331 -69.212060 CLEAR1L F814W Puzia_Thomas 350 2013-11-12 lmc_fields/ACS/13011_ANY/jc1y01kpq_flt.fits 
ACS WFC 13011 ANY 77.296735 -69.211403 CLEAR1L F814W Puzia_Thomas 339 2013-11-12 lmc_fields/ACS/13011_ANY/jc1y01kxq_flc.fits 
ACS WFC 13011 ANY 77.296735 -69.211403 CLEAR1L F814W Puzia_Thomas 339 2013-11-12 lmc_fields/ACS/13011_ANY/jc1y01kxq_flt.fits 
ACS WFC 13435 NGC-1898 79.171833 -69.656778 CLEAR1L F814W Monelli_Matteo 100 2014-01-10 lmc_fields/ACS/13435_NGC-1898/jcb005gzq_flc.fits 
ACS WFC 13435 NGC-1898 79.171833 -69.656778 CLEAR1L F814W Monelli_Matteo 100 2014-01-10 lmc_fields/ACS/13435_NGC-1898/jcb005gzq_flt.fits 
ACS WFC 13435 NGC-1898 79.171833 -69.656778 CLEAR1L F814W Monelli_Matteo 500 2014-01-10 lmc_fields/ACS/13435_NGC-1898/jcb005h1q_flc.fits 
ACS WFC 13435 NGC-1898 79.171833 -69.656778 CLEAR1L F814W Monelli_Matteo 500 2014-01-10 lmc_fields/ACS/13435_NGC-1898/jcb005h1q_flt.fits 
ACS WFC 13435 NGC-1898 79.171833 -69.656778 F475W CLEAR2L Monelli_Matteo 500 2014-01-10 lmc_fields/ACS/13435_NGC-1898/jcb005h7q_flc.fits 
ACS WFC 13435 NGC-1898 79.171833 -69.656778 F475W CLEAR2L Monelli_Matteo 500 2014-01-10 lmc_fields/ACS/13435_NGC-1898/jcb005h7q_flt.fits 
ACS WFC 13435 NGC-1898 79.171833 -69.656778 F475W CLEAR2L Monelli_Matteo 90 2014-01-10 lmc_fields/ACS/13435_NGC-1898/jcb005hbq_flc.fits 
ACS WFC 13435 NGC-1898 79.171833 -69.656778 F475W CLEAR2L Monelli_Matteo 90 2014-01-10 lmc_fields/ACS/13435_NGC-1898/jcb005hbq_flt.fits 
ACS WFC 9419 N11-FIELD 74.664958 -66.582506 CLEAR1L F814W Maiz Apellaniz_Jesus 2 2003-06-18 lmc_fields/ACS/9419_N11-FIELD/j8dj07osq_flc.fits 
ACS WFC 9419 N11-FIELD 74.664958 -66.582506 CLEAR1L F814W Maiz Apellaniz_Jesus 2 2003-06-18 lmc_fields/ACS/9419_N11-FIELD/j8dj07osq_flt.fits 
ACS WFC 9419 N11-FIELD 74.664958 -66.582506 CLEAR1L F814W Maiz Apellaniz_Jesus 465 2003-06-18 lmc_fields/ACS/9419_N11-FIELD/j8dj07ouq_flc.fits 
ACS WFC 9419 N11-FIELD 74.664958 -66.582506 CLEAR1L F814W Maiz Apellaniz_Jesus 465 2003-06-18 lmc_fields/ACS/9419_N11-FIELD/j8dj07ouq_flt.fits 
ACS WFC 9419 N11-FIELD 74.664958 -66.582506 F550M CLEAR2L Maiz Apellaniz_Jesus 3 2003-06-18 lmc_fields/ACS/9419_N11-FIELD/j8dj07ozq_flc.fits 
ACS WFC 9419 N11-FIELD 74.664958 -66.582506 F550M CLEAR2L Maiz Apellaniz_Jesus 688 2003-06-18 lmc_fields/ACS/9419_N11-FIELD/j8dj07p1q_flc.fits 
ACS WFC 9419 N11-FIELD 74.664958 -66.582506 F550M CLEAR2L Maiz Apellaniz_Jesus 688 2003-06-18 lmc_fields/ACS/9419_N11-FIELD/j8dj07p7q_flc.fits 
ACS WFC 9419 N11-FIELD 74.664958 -66.582506 CLEAR1L F435W Maiz Apellaniz_Jesus 1 2003-06-18 lmc_fields/ACS/9419_N11-FIELD/j8dj07pdq_flc.fits 
ACS WFC 9419 N11-FIELD 74.664958 -66.582506 CLEAR1L F435W Maiz Apellaniz_Jesus 1 2003-06-18 lmc_fields/ACS/9419_N11-FIELD/j8dj07pdq_flt.fits 
ACS WFC 9419 N11-FIELD 74.664958 -66.582506 CLEAR1L F435W Maiz Apellaniz_Jesus 465 2003-06-18 lmc_fields/ACS/9419_N11-FIELD/j8dj07pfq_flc.fits 
ACS WFC 9419 N11-FIELD 74.664958 -66.582506 CLEAR1L F435W Maiz Apellaniz_Jesus 465 2003-06-18 lmc_fields/ACS/9419_N11-FIELD/j8dj07pfq_flt.fits 
ACS WFC 9827 ANY 83.329686 -70.999338 CLEAR1L F435W Bianchi_Luciana 65 2004-07-05 lmc_fields/ACS/9827_ANY/j8qz12ecq_flc.fits 
ACS WFC 9827 ANY 83.329686 -70.999338 CLEAR1L F435W Bianchi_Luciana 65 2004-07-05 lmc_fields/ACS/9827_ANY/j8qz12ecq_flt.fits 
ACS WFC 9827 ANY 83.329686 -70.999338 CLEAR1L F435W Bianchi_Luciana 65 2004-07-05 lmc_fields/ACS/9827_ANY/j8qz12egq_flc.fits 
ACS WFC 9827 ANY 83.329686 -70.999338 CLEAR1L F435W Bianchi_Luciana 65 2004-07-05 lmc_fields/ACS/9827_ANY/j8qz12egq_flt.fits 
ACS WFC 9827 ANY 83.329686 -70.999338 CLEAR1L F814W Bianchi_Luciana 40 2004-07-05 lmc_fields/ACS/9827_ANY/j8qz12etq_flc.fits 
ACS WFC 9827 ANY 83.329686 -70.999338 CLEAR1L F814W Bianchi_Luciana 40 2004-07-05 lmc_fields/ACS/9827_ANY/j8qz12etq_flt.fits 
ACS WFC 9827 ANY 83.329686 -70.999338 CLEAR1L F814W Bianchi_Luciana 40 2004-07-05 lmc_fields/ACS/9827_ANY/j8qz12exq_flc.fits 
ACS WFC 9827 ANY 83.329686 -70.999338 CLEAR1L F814W Bianchi_Luciana 40 2004-07-05 lmc_fields/ACS/9827_ANY/j8qz12exq_flt.fits 
ACS WFC 9827 ANY 83.329686 -70.999338 F555W CLEAR2L Bianchi_Luciana 50 2004-07-05 lmc_fields/ACS/9827_ANY/j8qz12f6q_flc.fits 
ACS WFC 9827 ANY 83.329686 -70.999338 F555W CLEAR2L Bianchi_Luciana 50 2004-07-05 lmc_fields/ACS/9827_ANY/j8qz12f6q_flt.fits 
ACS WFC 9827 ANY 83.329686 -70.999338 F555W CLEAR2L Bianchi_Luciana 50 2004-07-05 lmc_fields/ACS/9827_ANY/j8qz12fcq_flc.fits 
ACS WFC 9827 ANY 83.329686 -70.999338 F555W CLEAR2L Bianchi_Luciana 50 2004-07-05 lmc_fields/ACS/9827_ANY/j8qz12fcq_flt.fits 
ACS WFC 9827 ANY 83.329686 -70.999338 F658N CLEAR2L Bianchi_Luciana 300 2004-07-05 lmc_fields/ACS/9827_ANY/j8qz12ffq_flt.fits 
ACS WFC 9827 ANY 83.329686 -70.999338 F658N CLEAR2L Bianchi_Luciana 300 2004-07-05 lmc_fields/ACS/9827_ANY/j8qz12fiq_flt.fits 
ACS WFC 10126 NGC-290 12.813333 -73.162194 F555W CLEAR2L Olszewski_Edward 440 2004-10-30 smc_fields/ACS/10126_NGC-290/j90604ktq_flc.fits 
ACS WFC 10126 NGC-290 12.813333 -73.162194 F555W CLEAR2L Olszewski_Edward 440 2004-10-30 smc_fields/ACS/10126_NGC-290/j90604ktq_flt.fits 
ACS WFC 10126 NGC-290 12.813333 -73.162194 F555W CLEAR2L Olszewski_Edward 120 2004-10-30 smc_fields/ACS/10126_NGC-290/j90604kwq_flc.fits 
ACS WFC 10126 NGC-290 12.813333 -73.162194 F555W CLEAR2L Olszewski_Edward 120 2004-10-30 smc_fields/ACS/10126_NGC-290/j90604kwq_flt.fits 
ACS WFC 10126 NGC-290 12.813333 -73.162194 CLEAR1L F814W Olszewski_Edward 440 2004-10-30 smc_fields/ACS/10126_NGC-290/j90604kxq_flc.fits 
ACS WFC 10126 NGC-290 12.813333 -73.162194 CLEAR1L F814W Olszewski_Edward 440 2004-10-30 smc_fields/ACS/10126_NGC-290/j90604kxq_flt.fits 
ACS WFC 10126 NGC-290 12.813333 -73.162194 CLEAR1L F814W Olszewski_Edward 120 2004-10-30 smc_fields/ACS/10126_NGC-290/j90604l0q_flc.fits 
ACS WFC 10126 NGC-290 12.813333 -73.162194 CLEAR1L F814W Olszewski_Edward 120 2004-10-30 smc_fields/ACS/10126_NGC-290/j90604l0q_flt.fits 
ACS WFC 10126 SMCJ004802-732058 12.011250 -73.349694 F555W CLEAR2L Olszewski_Edward 440 2004-11-13 smc_fields/ACS/10126_SMCJ004802-732058/j90602ayq_flc.fits 
ACS WFC 10126 SMCJ004802-732058 12.011250 -73.349694 F555W CLEAR2L Olszewski_Edward 440 2004-11-13 smc_fields/ACS/10126_SMCJ004802-732058/j90602ayq_flt.fits 
ACS WFC 10126 SMCJ004802-732058 12.011250 -73.349694 F555W CLEAR2L Olszewski_Edward 120 2004-11-13 smc_fields/ACS/10126_SMCJ004802-732058/j90602b1q_flc.fits 
ACS WFC 10126 SMCJ004802-732058 12.011250 -73.349694 F555W CLEAR2L Olszewski_Edward 120 2004-11-13 smc_fields/ACS/10126_SMCJ004802-732058/j90602b1q_flt.fits 
ACS WFC 10126 SMCJ004802-732058 12.011250 -73.349694 CLEAR1L F814W Olszewski_Edward 440 2004-11-13 smc_fields/ACS/10126_SMCJ004802-732058/j90602b2q_flc.fits 
ACS WFC 10126 SMCJ004802-732058 12.011250 -73.349694 CLEAR1L F814W Olszewski_Edward 440 2004-11-13 smc_fields/ACS/10126_SMCJ004802-732058/j90602b2q_flt.fits 
ACS WFC 10126 SMCJ004802-732058 12.011250 -73.349694 CLEAR1L F814W Olszewski_Edward 120 2004-11-13 smc_fields/ACS/10126_SMCJ004802-732058/j90602b5q_flc.fits 
ACS WFC 10126 SMCJ004802-732058 12.011250 -73.349694 CLEAR1L F814W Olszewski_Edward 120 2004-11-13 smc_fields/ACS/10126_SMCJ004802-732058/j90602b5q_flt.fits 
ACS WFC 10396 SFH-10A 17.165833 -72.979167 CLEAR1L F814W Gallagher_John 1 2006-01-17 smc_fields/ACS/10396_SFH-10A/j96112f9q_flc.fits 
ACS WFC 10396 SFH-10A 17.165833 -72.979167 CLEAR1L F814W Gallagher_John 1 2006-01-17 smc_fields/ACS/10396_SFH-10A/j96112f9q_flt.fits 
ACS WFC 10396 SFH-10A 17.165833 -72.979167 CLEAR1L F814W Gallagher_John 1 2006-01-17 smc_fields/ACS/10396_SFH-10A/j96112fbq_flc.fits 
ACS WFC 10396 SFH-10A 17.165833 -72.979167 CLEAR1L F814W Gallagher_John 1 2006-01-17 smc_fields/ACS/10396_SFH-10A/j96112fbq_flt.fits 
ACS WFC 10396 SFH-10A 17.165833 -72.979167 CLEAR1L F814W Gallagher_John 504 2006-01-17 smc_fields/ACS/10396_SFH-10A/j96112fcq_flc.fits 
ACS WFC 10396 SFH-10A 17.165833 -72.979167 CLEAR1L F814W Gallagher_John 504 2006-01-17 smc_fields/ACS/10396_SFH-10A/j96112fcq_flt.fits 
ACS WFC 10396 SFH-10A 17.165833 -72.979167 CLEAR1L F814W Gallagher_John 504 2006-01-17 smc_fields/ACS/10396_SFH-10A/j96112feq_flc.fits 
ACS WFC 10396 SFH-10A 17.165833 -72.979167 CLEAR1L F814W Gallagher_John 504 2006-01-17 smc_fields/ACS/10396_SFH-10A/j96112feq_flt.fits 
ACS WFC 10396 SFH-10A 17.165833 -72.979167 CLEAR1L F814W Gallagher_John 504 2006-01-17 smc_fields/ACS/10396_SFH-10A/j96112fgq_flc.fits 
ACS WFC 10396 SFH-10A 17.165833 -72.979167 CLEAR1L F814W Gallagher_John 504 2006-01-17 smc_fields/ACS/10396_SFH-10A/j96112fgq_flt.fits 
ACS WFC 10396 SFH-10A 17.165833 -72.979167 F555W CLEAR2L Gallagher_John 1 2006-01-17 smc_fields/ACS/10396_SFH-10A/j96112flq_flc.fits 
ACS WFC 10396 SFH-10A 17.165833 -72.979167 F555W CLEAR2L Gallagher_John 1 2006-01-17 smc_fields/ACS/10396_SFH-10A/j96112flq_flt.fits 
ACS WFC 10396 SFH-10A 17.165833 -72.979167 F555W CLEAR2L Gallagher_John 1 2006-01-17 smc_fields/ACS/10396_SFH-10A/j96112fnq_flc.fits 
ACS WFC 10396 SFH-10A 17.165833 -72.979167 F555W CLEAR2L Gallagher_John 1 2006-01-17 smc_fields/ACS/10396_SFH-10A/j96112fnq_flt.fits 
ACS WFC 10396 SFH-10A 17.165833 -72.979167 F555W CLEAR2L Gallagher_John 539 2006-01-17 smc_fields/ACS/10396_SFH-10A/j96112foq_flc.fits 
ACS WFC 10396 SFH-10A 17.165833 -72.979167 F555W CLEAR2L Gallagher_John 539 2006-01-17 smc_fields/ACS/10396_SFH-10A/j96112foq_flt.fits 
ACS WFC 10396 SFH-10A 17.165833 -72.979167 F555W CLEAR2L Gallagher_John 539 2006-01-17 smc_fields/ACS/10396_SFH-10A/j96112fqq_flc.fits 
ACS WFC 10396 SFH-10A 17.165833 -72.979167 F555W CLEAR2L Gallagher_John 539 2006-01-17 smc_fields/ACS/10396_SFH-10A/j96112fqq_flt.fits 
ACS WFC 10396 SFH-10A 17.165833 -72.979167 F555W CLEAR2L Gallagher_John 539 2006-01-17 smc_fields/ACS/10396_SFH-10A/j96112fsq_flc.fits 
ACS WFC 10396 SFH-10A 17.165833 -72.979167 F555W CLEAR2L Gallagher_John 539 2006-01-17 smc_fields/ACS/10396_SFH-10A/j96112fsq_flt.fits 
ACS WFC 10396 SFH-8 10.450000 -71.062500 CLEAR1L F814W Gallagher_John 10 2005-11-29 smc_fields/ACS/10396_SFH-8/j96114f5q_flc.fits 
ACS WFC 10396 SFH-8 10.450000 -71.062500 CLEAR1L F814W Gallagher_John 10 2005-11-29 smc_fields/ACS/10396_SFH-8/j96114f5q_flt.fits 
ACS WFC 10396 SFH-8 10.450000 -71.062500 CLEAR1L F814W Gallagher_John 10 2005-11-29 smc_fields/ACS/10396_SFH-8/j96114f7q_flc.fits 
ACS WFC 10396 SFH-8 10.450000 -71.062500 CLEAR1L F814W Gallagher_John 10 2005-11-29 smc_fields/ACS/10396_SFH-8/j96114f7q_flt.fits 
ACS WFC 10396 SFH-8 10.450000 -71.062500 CLEAR1L F814W Gallagher_John 474 2005-11-29 smc_fields/ACS/10396_SFH-8/j96114f8q_flc.fits 
ACS WFC 10396 SFH-8 10.450000 -71.062500 CLEAR1L F814W Gallagher_John 474 2005-11-29 smc_fields/ACS/10396_SFH-8/j96114f8q_flt.fits 
ACS WFC 10396 SFH-8 10.450000 -71.062500 CLEAR1L F814W Gallagher_John 474 2005-11-29 smc_fields/ACS/10396_SFH-8/j96114faq_flc.fits 
